[2019-06-24T14:07:51.951+0000][1][safepoint    ] Entering safepoint region: BulkRevokeBias
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001015 seconds, Stopping threads took: 0.0000120 seconds
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Application time: 0.0000476 seconds
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000534 seconds, Stopping threads took: 0.0000116 seconds
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Application time: 0.0000556 seconds
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Entering safepoint region: BulkRevokeBias
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:51.951+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000824 seconds, Stopping threads took: 0.0000110 seconds
[2019-06-24T14:07:52.339+0000][1][safepoint    ] Application time: 0.3881112 seconds
[2019-06-24T14:07:52.339+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:52.339+0000][1][gc,start     ] GC(2) Pause Young (Allocation Failure)
[2019-06-24T14:07:52.339+0000][1][gc,task      ] GC(2) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:52.349+0000][1][gc,age       ] GC(2) Desired survivor size 4456448 bytes, new threshold 6 (max threshold 6)
[2019-06-24T14:07:52.349+0000][1][gc,age       ] GC(2) Age table with threshold 6 (max threshold 6)
[2019-06-24T14:07:52.349+0000][1][gc,age       ] GC(2) - age   1:    2579560 bytes,    2579560 total
[2019-06-24T14:07:52.349+0000][1][gc,age       ] GC(2) - age   2:    1209912 bytes,    3789472 total
[2019-06-24T14:07:52.349+0000][1][gc,heap      ] GC(2) ParNew: 75007K->4326K(78656K)
[2019-06-24T14:07:52.349+0000][1][gc,heap      ] GC(2) CMS: 6636K->6636K(174784K)
[2019-06-24T14:07:52.349+0000][1][gc,metaspace ] GC(2) Metaspace: 14772K->14772K(1062912K)
[2019-06-24T14:07:52.349+0000][1][gc           ] GC(2) Pause Young (Allocation Failure) 79M->10M(247M) 10.074ms
[2019-06-24T14:07:52.349+0000][1][gc,cpu       ] GC(2) User=0.03s Sys=0.00s Real=0.01s
[2019-06-24T14:07:52.350+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.350+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0103250 seconds, Stopping threads took: 0.0000350 seconds
[2019-06-24T14:07:52.359+0000][1][safepoint    ] Application time: 0.0097145 seconds
[2019-06-24T14:07:52.359+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:52.359+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.359+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001124 seconds, Stopping threads took: 0.0000355 seconds
[2019-06-24T14:07:52.365+0000][1][safepoint    ] Application time: 0.0057344 seconds
[2019-06-24T14:07:52.373+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:52.373+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.373+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0081408 seconds, Stopping threads took: 0.0080178 seconds
[2019-06-24T14:07:52.381+0000][1][safepoint    ] Application time: 0.0077896 seconds
[2019-06-24T14:07:52.385+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:52.385+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.385+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0041098 seconds, Stopping threads took: 0.0040084 seconds
[2019-06-24T14:07:52.393+0000][1][safepoint    ] Application time: 0.0078367 seconds
[2019-06-24T14:07:52.393+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:52.393+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.393+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0002272 seconds, Stopping threads took: 0.0000795 seconds
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Application time: 0.0052264 seconds
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001439 seconds, Stopping threads took: 0.0000183 seconds
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Application time: 0.0000649 seconds
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.399+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001004 seconds, Stopping threads took: 0.0000127 seconds
[2019-06-24T14:07:52.833+0000][1][safepoint    ] Application time: 0.4341259 seconds
[2019-06-24T14:07:52.833+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:52.834+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.834+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0005442 seconds, Stopping threads took: 0.0000228 seconds
[2019-06-24T14:07:52.836+0000][1][safepoint    ] Application time: 0.0025490 seconds
[2019-06-24T14:07:52.836+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:52.837+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:52.837+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0004101 seconds, Stopping threads took: 0.0000428 seconds
[2019-06-24T14:07:53.404+0000][1][safepoint    ] Application time: 0.5669982 seconds
[2019-06-24T14:07:53.406+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:53.406+0000][1][gc,start     ] GC(3) Pause Young (Allocation Failure)
[2019-06-24T14:07:53.406+0000][1][gc,task      ] GC(3) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:53.433+0000][1][gc,age       ] GC(3) Desired survivor size 4456448 bytes, new threshold 3 (max threshold 6)
[2019-06-24T14:07:53.433+0000][1][gc,age       ] GC(3) Age table with threshold 3 (max threshold 6)
[2019-06-24T14:07:53.433+0000][1][gc,age       ] GC(3) - age   1:    3344288 bytes,    3344288 total
[2019-06-24T14:07:53.433+0000][1][gc,age       ] GC(3) - age   2:     293760 bytes,    3638048 total
[2019-06-24T14:07:53.433+0000][1][gc,age       ] GC(3) - age   3:    1206504 bytes,    4844552 total
[2019-06-24T14:07:53.433+0000][1][gc,heap      ] GC(3) ParNew: 74278K->5699K(78656K)
[2019-06-24T14:07:53.433+0000][1][gc,heap      ] GC(3) CMS: 6636K->6636K(174784K)
[2019-06-24T14:07:53.433+0000][1][gc,metaspace ] GC(3) Metaspace: 18238K->18238K(1067008K)
[2019-06-24T14:07:53.433+0000][1][gc           ] GC(3) Pause Young (Allocation Failure) 79M->12M(247M) 27.054ms
[2019-06-24T14:07:53.434+0000][1][gc,cpu       ] GC(3) User=0.05s Sys=0.00s Real=0.03s
[2019-06-24T14:07:53.434+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.434+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0274123 seconds, Stopping threads took: 0.0001388 seconds
[2019-06-24T14:07:53.441+0000][1][safepoint    ] Application time: 0.0078423 seconds
[2019-06-24T14:07:53.441+0000][1][safepoint    ] Entering safepoint region: BulkRevokeBias
[2019-06-24T14:07:53.442+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.442+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001829 seconds, Stopping threads took: 0.0000268 seconds
[2019-06-24T14:07:53.445+0000][1][safepoint    ] Application time: 0.0035828 seconds
[2019-06-24T14:07:53.445+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.446+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.446+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0002225 seconds, Stopping threads took: 0.0001053 seconds
[2019-06-24T14:07:53.454+0000][1][safepoint    ] Application time: 0.0084248 seconds
[2019-06-24T14:07:53.465+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.465+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.465+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0112945 seconds, Stopping threads took: 0.0111831 seconds
[2019-06-24T14:07:53.465+0000][1][safepoint    ] Application time: 0.0001146 seconds
[2019-06-24T14:07:53.465+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000804 seconds, Stopping threads took: 0.0000137 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Application time: 0.0000643 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000660 seconds, Stopping threads took: 0.0000131 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Application time: 0.0000703 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000636 seconds, Stopping threads took: 0.0000126 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Application time: 0.0000607 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000633 seconds, Stopping threads took: 0.0000122 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Application time: 0.0000663 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000623 seconds, Stopping threads took: 0.0000122 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Application time: 0.0000593 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000621 seconds, Stopping threads took: 0.0000114 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Application time: 0.0000644 seconds
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.466+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000617 seconds, Stopping threads took: 0.0000117 seconds
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Application time: 0.0000593 seconds
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000607 seconds, Stopping threads took: 0.0000115 seconds
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Application time: 0.0000649 seconds
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000767 seconds, Stopping threads took: 0.0000260 seconds
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Application time: 0.0000594 seconds
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.467+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000647 seconds, Stopping threads took: 0.0000117 seconds
[2019-06-24T14:07:53.475+0000][1][safepoint    ] Application time: 0.0082603 seconds
[2019-06-24T14:07:53.483+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.483+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.483+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0082266 seconds, Stopping threads took: 0.0081100 seconds
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Application time: 0.0000862 seconds
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000700 seconds, Stopping threads took: 0.0000137 seconds
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Application time: 0.0000747 seconds
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000747 seconds, Stopping threads took: 0.0000129 seconds
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Application time: 0.0000578 seconds
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.484+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000573 seconds, Stopping threads took: 0.0000110 seconds
[2019-06-24T14:07:53.490+0000][1][safepoint    ] Application time: 0.0057591 seconds
[2019-06-24T14:07:53.490+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0007663 seconds, Stopping threads took: 0.0006832 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Application time: 0.0000943 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000671 seconds, Stopping threads took: 0.0000134 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Application time: 0.0000639 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000594 seconds, Stopping threads took: 0.0000120 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Application time: 0.0000635 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000602 seconds, Stopping threads took: 0.0000121 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Application time: 0.0000591 seconds
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:53.491+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000761 seconds, Stopping threads took: 0.0000288 seconds
[2019-06-24T14:07:53.973+0000][1][safepoint    ] Application time: 0.4819625 seconds
[2019-06-24T14:07:53.973+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:53.973+0000][1][gc,start     ] GC(4) Pause Young (Allocation Failure)
[2019-06-24T14:07:53.973+0000][1][gc,task      ] GC(4) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:54.005+0000][1][gc,age       ] GC(4) Desired survivor size 4456448 bytes, new threshold 2 (max threshold 6)
[2019-06-24T14:07:54.005+0000][1][gc,age       ] GC(4) Age table with threshold 2 (max threshold 6)
[2019-06-24T14:07:54.005+0000][1][gc,age       ] GC(4) - age   1:    1683344 bytes,    1683344 total
[2019-06-24T14:07:54.005+0000][1][gc,age       ] GC(4) - age   2:    3232176 bytes,    4915520 total
[2019-06-24T14:07:54.005+0000][1][gc,age       ] GC(4) - age   3:     293232 bytes,    5208752 total
[2019-06-24T14:07:54.005+0000][1][gc,heap      ] GC(4) ParNew: 75651K->7796K(78656K)
[2019-06-24T14:07:54.005+0000][1][gc,heap      ] GC(4) CMS: 6636K->7832K(174784K)
[2019-06-24T14:07:54.005+0000][1][gc,metaspace ] GC(4) Metaspace: 18463K->18463K(1067008K)
[2019-06-24T14:07:54.005+0000][1][gc           ] GC(4) Pause Young (Allocation Failure) 80M->15M(247M) 32.063ms
[2019-06-24T14:07:54.005+0000][1][gc,cpu       ] GC(4) User=0.04s Sys=0.00s Real=0.03s
[2019-06-24T14:07:54.006+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.006+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0323173 seconds, Stopping threads took: 0.0000302 seconds
[2019-06-24T14:07:54.018+0000][1][safepoint    ] Application time: 0.0127750 seconds
[2019-06-24T14:07:54.033+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.033+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0151383 seconds, Stopping threads took: 0.0149544 seconds
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Application time: 0.0000862 seconds
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000983 seconds, Stopping threads took: 0.0000167 seconds
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Application time: 0.0000737 seconds
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000755 seconds, Stopping threads took: 0.0000123 seconds
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Application time: 0.0000445 seconds
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.034+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000690 seconds, Stopping threads took: 0.0000125 seconds
[2019-06-24T14:07:54.082+0000][1][safepoint    ] Application time: 0.0483964 seconds
[2019-06-24T14:07:54.083+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:54.083+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.083+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0005337 seconds, Stopping threads took: 0.0000722 seconds
[2019-06-24T14:07:54.207+0000][1][safepoint    ] Application time: 0.1243788 seconds
[2019-06-24T14:07:54.221+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:54.221+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.221+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0139172 seconds, Stopping threads took: 0.0134630 seconds
[2019-06-24T14:07:54.492+0000][1][safepoint    ] Application time: 0.2701248 seconds
[2019-06-24T14:07:54.492+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:54.492+0000][1][gc,start     ] GC(5) Pause Young (Allocation Failure)
[2019-06-24T14:07:54.492+0000][1][gc,task      ] GC(5) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:54.505+0000][1][gc,age       ] GC(5) Desired survivor size 4456448 bytes, new threshold 6 (max threshold 6)
[2019-06-24T14:07:54.505+0000][1][gc,age       ] GC(5) Age table with threshold 6 (max threshold 6)
[2019-06-24T14:07:54.505+0000][1][gc,age       ] GC(5) - age   1:    2466256 bytes,    2466256 total
[2019-06-24T14:07:54.505+0000][1][gc,age       ] GC(5) - age   2:     540800 bytes,    3007056 total
[2019-06-24T14:07:54.505+0000][1][gc,heap      ] GC(5) ParNew: 77748K->6866K(78656K)
[2019-06-24T14:07:54.505+0000][1][gc,heap      ] GC(5) CMS: 7832K->11300K(174784K)
[2019-06-24T14:07:54.505+0000][1][gc,metaspace ] GC(5) Metaspace: 18803K->18803K(1067008K)
[2019-06-24T14:07:54.505+0000][1][gc           ] GC(5) Pause Young (Allocation Failure) 83M->17M(247M) 13.714ms
[2019-06-24T14:07:54.505+0000][1][gc,cpu       ] GC(5) User=0.04s Sys=0.00s Real=0.02s
[2019-06-24T14:07:54.506+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.506+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0139438 seconds, Stopping threads took: 0.0000261 seconds
[2019-06-24T14:07:54.514+0000][1][safepoint    ] Application time: 0.0083269 seconds
[2019-06-24T14:07:54.514+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.514+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.514+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001517 seconds, Stopping threads took: 0.0000620 seconds
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Application time: 0.0019635 seconds
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000860 seconds, Stopping threads took: 0.0000185 seconds
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Application time: 0.0001432 seconds
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.516+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000618 seconds, Stopping threads took: 0.0000122 seconds
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Application time: 0.0004393 seconds
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000681 seconds, Stopping threads took: 0.0000138 seconds
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Application time: 0.0000896 seconds
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.517+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000762 seconds, Stopping threads took: 0.0000256 seconds
[2019-06-24T14:07:54.521+0000][1][safepoint    ] Application time: 0.0039888 seconds
[2019-06-24T14:07:54.521+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.521+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.521+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000991 seconds, Stopping threads took: 0.0000514 seconds
[2019-06-24T14:07:54.689+0000][1][safepoint    ] Application time: 0.1673320 seconds
[2019-06-24T14:07:54.689+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:54.689+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.689+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000982 seconds, Stopping threads took: 0.0000257 seconds
[2019-06-24T14:07:54.690+0000][1][safepoint    ] Application time: 0.0008352 seconds
[2019-06-24T14:07:54.690+0000][1][safepoint    ] Entering safepoint region: BulkRevokeBias
[2019-06-24T14:07:54.690+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.690+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0001146 seconds, Stopping threads took: 0.0000128 seconds
[2019-06-24T14:07:54.738+0000][1][safepoint    ] Application time: 0.0478450 seconds
[2019-06-24T14:07:54.738+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:54.738+0000][1][gc,start     ] GC(6) Pause Young (Allocation Failure)
[2019-06-24T14:07:54.738+0000][1][gc,task      ] GC(6) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:54.746+0000][1][gc,age       ] GC(6) Desired survivor size 4456448 bytes, new threshold 6 (max threshold 6)
[2019-06-24T14:07:54.746+0000][1][gc,age       ] GC(6) Age table with threshold 6 (max threshold 6)
[2019-06-24T14:07:54.746+0000][1][gc,age       ] GC(6) - age   1:    1456608 bytes,    1456608 total
[2019-06-24T14:07:54.746+0000][1][gc,age       ] GC(6) - age   2:    2195808 bytes,    3652416 total
[2019-06-24T14:07:54.746+0000][1][gc,age       ] GC(6) - age   3:     540800 bytes,    4193216 total
[2019-06-24T14:07:54.746+0000][1][gc,heap      ] GC(6) ParNew: 76818K->4507K(78656K)
[2019-06-24T14:07:54.746+0000][1][gc,heap      ] GC(6) CMS: 11300K->11300K(174784K)
[2019-06-24T14:07:54.746+0000][1][gc,metaspace ] GC(6) Metaspace: 19107K->19107K(1067008K)
[2019-06-24T14:07:54.746+0000][1][gc           ] GC(6) Pause Young (Allocation Failure) 86M->15M(247M) 7.982ms
[2019-06-24T14:07:54.746+0000][1][gc,cpu       ] GC(6) User=0.02s Sys=0.00s Real=0.01s
[2019-06-24T14:07:54.746+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.746+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0082029 seconds, Stopping threads took: 0.0000574 seconds
[2019-06-24T14:07:54.762+0000][1][safepoint    ] Application time: 0.0157379 seconds
[2019-06-24T14:07:54.762+0000][1][safepoint    ] Entering safepoint region: BulkRevokeBias
[2019-06-24T14:07:54.762+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:54.762+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0002479 seconds, Stopping threads took: 0.0000682 seconds
[2019-06-24T14:07:55.289+0000][1][safepoint    ] Application time: 0.5272599 seconds
[2019-06-24T14:07:55.289+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:55.289+0000][1][gc,start     ] GC(7) Pause Young (Allocation Failure)
[2019-06-24T14:07:55.290+0000][1][gc,task      ] GC(7) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:55.329+0000][1][gc,age       ] GC(7) Desired survivor size 4456448 bytes, new threshold 4 (max threshold 6)
[2019-06-24T14:07:55.329+0000][1][gc,age       ] GC(7) Age table with threshold 4 (max threshold 6)
[2019-06-24T14:07:55.329+0000][1][gc,age       ] GC(7) - age   1:     674896 bytes,     674896 total
[2019-06-24T14:07:55.329+0000][1][gc,age       ] GC(7) - age   2:    1129760 bytes,    1804656 total
